,handle,text,is_retweet,retweet_count,favorite_count,sentiment
814,realDonaldTrump,"['thank', 'north', 'carolina', 'get', 'amp']",False,6536,19531,positive
815,HillaryClinton,"['help', 'immigr', 'famili', 'stay', 'togeth', 'tear', 'apart']",False,1750,4532,neutral
816,HillaryClinton,"['gop', 'care', 'defund', 'protect', 'confed', 'flag', 'protect', 'million', 'zika']",True,859,1450,positive
817,HillaryClinton,"['clinton', 'propo', 'would', 'revolut', 'treat', 'young', 'child', 'america']",False,896,2399,neutral
818,realDonaldTrump,"['great', 'meet', 'militari', 'spou', 'virginia', 'join', 'amp']",False,6407,19108,positive
819,HillaryClinton,"['donald', 'trump', 'problem', 'look', 'someon', 'differ', 'actual', 'see']",False,3614,7717,negative
820,realDonaldTrump,"['thank', 'amaz', 'militari', 'famili', 'servic', 'member', 'veteran']",False,8472,26346,positive
821,HillaryClinton,"['take', 'threat', 'climat', 'chang', 'make', 'america', 'clean', 'energi', 'superpow', 'noth']",False,2679,6023,neutral
822,HillaryClinton,"['vote', 'year', 'like', 'futur', 'depend']",False,1238,2480,positive
823,HillaryClinton,"['call', 'republican', 'put', 'peopl', 'polit', 'final', 'vote', 'clean', 'fund', 'bill', 'fight', 'zika', 'right', 'florida']",False,1049,2617,positive
824,HillaryClinton,"['donald', 'trump', 'total', 'unfit', 'unqualifi', 'presid', 'unit', 'state']",False,741,1465,negative
825,HillaryClinton,"['trump', 'say', 'know', 'isi', 'gener', 'wrong', 'disrespect', 'men', 'woman', 'uniform']",False,966,2180,negative
826,HillaryClinton,"['right', 'mani', 'american', 'held', 'back', 'student', 'debt', 'got', 'fix']",False,522,1112,neutral
827,HillaryClinton,"['anybodi', 'work', 'full', 'time', 'live', 'poverti', 'time', 'rai', 'minimum', 'wage']",False,676,1342,positive
828,HillaryClinton,"['america', 'say', 'alon', 'fix', 'say', 'fix', 'togeth']",False,752,1549,neutral
829,HillaryClinton,"['go', 'make', 'economi', 'grow', 'also', 'go', 'make', 'fair']",False,586,1116,positive
830,HillaryClinton,"['want', 'presid', 'american', 'american', 'democrat', 'republican', 'independ', 'hillari']",False,752,1830,neutral
831,HillaryClinton,"['stake', 'campaign', 'higher', 'make', 'sure', 'regist', 'vote']",False,656,1149,neutral
832,HillaryClinton,"['day', 'left', 'watch', 'live', 'hillari', 'hit', 'trail', 'tampa']",False,735,2524,neutral
833,realDonaldTrump,"['join', 'pensacola', 'florida', 'friday', 'pm']",False,4819,14298,neutral
834,realDonaldTrump,['thank'],False,12785,33970,positive
835,HillaryClinton,"['one', 'candid', 'race', 'stand', 'work', 'famili', 'take', 'look']",False,1061,2541,positive
836,HillaryClinton,"['veteran', 'militari', 'famili', 'deserv', 'better']",False,1787,3808,positive
837,realDonaldTrump,"['mainstream', 'medium', 'never', 'cover', 'hillari', 'massiv', 'hack', 'cough', 'attack', 'yet', 'trend']",False,14388,36990,negative
838,realDonaldTrump,"['messag', 'undecid', 'voter', 'plea', 'wake', 'vote', 'donaldtrump', 'trump', 'penc', 'import', 'save', 'america', 'late']",False,6723,20412,negative
839,realDonaldTrump,['thank'],False,10859,28653,positive
840,realDonaldTrump,"['tribut', 'late', 'great', 'phylli', 'schlafli', 'hope', 'everybodi', 'go', 'get', 'latest', 'book', 'conserv', 'case', 'trump']",False,5727,18968,positive
841,HillaryClinton,"['today', 'hear', 'trump', 'talk', 'veteran', 'new', 'ad', 'hear', 'trump', 'month']",False,4710,8400,neutral
842,realDonaldTrump,"['china', 'provid', 'red', 'carpet', 'stairway', 'air', 'forc', 'one', 'philippin', 'presid', 'call', 'obama', 'son', 'whore', 'terribl']",False,11104,31681,negative
843,realDonaldTrump,"['truli', 'great', 'phylli', 'schlafli', 'honor', 'strong', 'endor', 'presid', 'pas', 'away', 'special']",False,7113,26935,positive
844,HillaryClinton,"['stronger', 'togeth']",True,3251,11643,positive
845,HillaryClinton,"['essenc', 'campaign', 'bigotri', 'donald', 'trump', 'new', 'hampshir']",False,2880,6637,neutral
846,HillaryClinton,"['union', 'back', 'work', 'famili', 'decad', 'need', 'know']",False,1445,3812,positive
847,HillaryClinton,"['clinton', 'foundat', 'receiv', 'high', 'mark', 'trump', 'fine', 'pay', 'play', 'scheme']",True,2505,3452,positive
848,realDonaldTrump,"['thank', 'ohio']",False,9539,26563,positive
849,HillaryClinton,"['year', 'ago', 'speech', 'push', 'polit', 'discour', 'forc', 'global', 'dialogu', 'gender', 'equal']",True,1265,2639,neutral
850,HillaryClinton,"['human', 'right', 'woman', 'right', 'woman', 'right', 'human', 'right', 'hillari', 'beij', 'year', 'ago', 'today']",False,7761,18328,positive
851,HillaryClinton,"['sec', 'labor', 'franc', 'perkin', 'first', 'woman', 'cabinet', 'member', 'architect', 'fair', 'labor', 'standard', 'act']",False,2423,6359,positive
852,HillaryClinton,"['one', 'candid', 'would', 'stand', 'worker', 'famili', 'much']",False,2876,6681,neutral
853,HillaryClinton,"['union', 'gave', 'u', 'higher', 'wage', 'weekend', 'largest', 'middl', 'class', 'world', 'worth', 'celebr', 'amp', 'protect', 'happi', 'h']",False,4200,11021,positive
854,realDonaldTrump,"['head', 'youngstown', 'ohio', 'great', 'poll']",False,10440,26448,positive
855,HillaryClinton,['ye'],False,793,2254,neutral
856,realDonaldTrump,"['thank', 'american', 'legion', 'post', 'host', 'amp', 'roundtabl', 'labor', 'leader']",False,5986,19280,positive
857,HillaryClinton,"['union', 'stand', 'worker', 'need', 'someon', 'back', 'need', 'presid']",False,3727,9445,neutral
858,HillaryClinton,"['fan', 'weekend', 'thank', 'union', 'member']",False,2947,6892,positive
859,realDonaldTrump,['video'],False,5977,16226,neutral
860,realDonaldTrump,"['believ', 'chine', 'would', 'give', 'obama', 'proper', 'stairway', 'get', 'plane', 'fight', 'tarmac']",False,7846,19333,positive
861,realDonaldTrump,"['presid', 'obama', 'amp', 'putin', 'fail', 'reach', 'deal', 'syria', 'el', 'new', 'obama', 'natur', 'deal', 'maker', 'make', 'bad', 'deal']",False,9669,29131,negative
862,realDonaldTrump,"['follow', 'patriot', 'amp', 'support', 'stick', 'togeth']",False,3784,14209,positive
863,realDonaldTrump,"['biker', 'ralli', 'perri', 'kansa', 'everyon', 'fan', 'love']",False,4813,17781,positive
864,realDonaldTrump,"['trump', 'lead', 'get', 'real', 'lose', 'big']",False,4483,15870,neutral
865,realDonaldTrump,"['need', 'show', 'american', 'hillari', 'kill', 'countri', 'vote', 'trump']",False,5810,18922,negative
866,realDonaldTrump,"['defi', 'belief', 'web', 'lie', 'hillari', 'spin', 'one', 'excu', 'anoth']",False,4916,16330,negative
867,HillaryClinton,"['need', 'better', 'commun', 'resourc', 'colleg', 'age', 'student', 'face', 'mental', 'health', 'challeng']",True,1740,4364,positive
868,realDonaldTrump,"['lyin', 'hillari', 'clinton', 'told', 'fbi', 'know', 'c', 'mark', 'document', 'stood', 'classifi', 'happen']",False,19509,49578,neutral
869,HillaryClinton,"['go', 'one', 'left', 'washington', 'trump', 'work', 'insult']",False,4448,11191,neutral
870,realDonaldTrump,"['african', 'american', 'commun', 'democrat', 'fail', 'fifti', 'year', 'high', 'crime', 'poor', 'school', 'job', 'fix', 'vote']",False,12743,37448,negative
871,realDonaldTrump,"['poll', 'close', 'crook', 'hillari', 'get', 'bed', 'campaign', 'tomorrow', 'hammer', 'devic', 'acid', 'wash', 'e', 'mail']",False,14314,36356,negative
872,realDonaldTrump,"['great', 'state', 'arizona', 'massiv', 'ralli', 'amaz', 'peopl', 'weak', 'ineffect', 'senat', 'jeff', 'flake', 'sad']",False,6188,21427,negative
873,realDonaldTrump,"['republican', 'parti', 'need', 'strong', 'commit', 'leader', 'weak', 'peopl', 'go', 'stop', 'illeg', 'immigr']",False,7233,22192,neutral
874,HillaryClinton,"['hillari', 'clinton', 'quietli', 'bold', 'idea', 'stop', 'drug', 'price', 'spike']",True,794,1730,neutral
875,HillaryClinton,"['astonish', 'republican', 'nomin', 'still', 'refu', 'acknowledg', 'born', 'unit', 'state']",False,4349,8705,positive
876,HillaryClinton,"['new', 'check', 'letter', 'hillari', 'american', 'around', 'countri']",False,2001,5694,positive
877,realDonaldTrump,"['fit', 'msm', 'narr', 'wont', 'share', 'jess', 'jackson']",True,13146,18443,neutral
878,realDonaldTrump,"['cnn', 'bia', 'never', 'ever', 'watch', 'trump']",False,5902,19156,neutral
879,realDonaldTrump,"['crook', 'hillari', 'v', 'p', 'pick', 'said', 'morn', 'awar', 'russia', 'took', 'crimea', 'total', 'lie', 'taken', 'term']",False,6954,22297,negative
880,HillaryClinton,"['special', 'thing', 'hillari', 'job', 'worth', 'abandon', 'presid', 'carter']",False,3332,8289,positive
881,realDonaldTrump,"['wow', 'fail', 'report', 'properli', 'crook', 'fbi', 'relea', 'back', 'pack', 'longer', 'credibl', 'sourc']",False,9658,29942,negative
882,HillaryClinton,"['thank', 'reaffirm', 'law', 'protect', 'woman', 'health', 'whichev', 'provid', 'choo']",False,2478,7768,positive
883,HillaryClinton,"['even', 'hate', 'speech', 'week', 'trump', 'never', 'vagu', 'feel', 'toward', 'immigr']",False,2251,4821,negative
884,HillaryClinton,"['remind', 'america', 'offici', 'join', 'pari', 'climat', 'agreement', 'stop']",False,2401,4993,neutral
885,realDonaldTrump,"['disgust', 'bia', 'hard', 'time', 'promot', 'crook', 'hillari', 'light', 'new', 'e', 'mail', 'scandal']",False,14280,41139,negative
886,realDonaldTrump,"['great', 'visit', 'detroit', 'church', 'fantast', 'recept', 'talk', 'small', 'protest', 'outsid', 'insid', 'larg', 'wonder', 'crowd']",False,12037,38118,positive
887,realDonaldTrump,"['return', 'pensacola', 'bay', 'center', 'florida', 'friday', 'pm', 'join']",False,6380,18999,neutral
888,HillaryClinton,"['hillari', 'deliv', 'pari', 'amp', 'go', 'cut', 'emiss', 'build', 'renew', 'energi', 'power', 'everi', 'home', 'america']",True,1492,3680,neutral
889,realDonaldTrump,"['thank', 'great', 'faith', 'ministri', 'intern', 'bishop', 'wayn', 'jackson', 'detroit']",False,11097,28965,positive
890,HillaryClinton,"['planet', 'futur', 'depend', 'deci', 'make', 'rt', 'agr', 'time', 'combat', 'climat', 'chang']",False,7957,12095,neutral
891,HillaryClinton,"['higher', 'call', 'servic', 'other']",True,2001,6029,neutral
892,HillaryClinton,"['donald', 'trump', 'pattern', 'prejud', 'discrimin', 'start', 'long', 'presidenti', 'candid']",False,3637,6203,neutral
893,realDonaldTrump,[],False,12505,29829,neutral
894,HillaryClinton,"['donald', 'trump', 'plan', 'immigr', 'clear', 'along', 'demon', 'immigr', 'build', 'wall', 'deport', 'million']",False,3790,6890,neutral
895,realDonaldTrump,[],False,9594,26405,neutral
896,HillaryClinton,"['america', 'need', 'leadership', 'white', 'hou', 'liabil']",False,2815,6966,neutral
897,HillaryClinton,"['rulin', 'born', 'woman', 'vote', 'cast', 'vote', 'elect', 'st', 'woman', 'presid']",False,9597,25250,neutral
898,HillaryClinton,"['drug', 'compani', 'never', 'put', 'profit', 'patient', 'plan', 'stop', 'excess', 'prescript', 'drug', 'price', 'hike']",False,2471,5981,positive
899,realDonaldTrump,"['great', 'new', 'poll', 'iowa', 'thank']",False,10351,25711,positive
900,HillaryClinton,"['trump', 'hate', 'languag', 'affect', 'kid', 'heartbreak', 'thing', 'say']",False,2539,5051,negative
901,HillaryClinton,"['trump', 'laid', 'hardlin', 'mean', 'spirit', 'immigr', 'propo', 'u', 'histori']",True,859,1418,negative
902,HillaryClinton,"['worst', 'part', 'trump', 'disturb', 'polici', 'immigr', 'famili', 'go', 'way', 'beyond', 'build', 'wall']",False,1832,3657,negative
903,HillaryClinton,"['candid', 'trump', 'alreadi', 'embarrass', 'u', 'world', 'stage', 'imagin', 'damag', 'presid']",False,10644,20782,negative
904,realDonaldTrump,"['visit', 'trump', 'tower', 'campaign', 'headquart', 'last', 'night', 'return', 'ohio', 'arizona', 'pack', 'great', 'pro', 'win']",False,7267,29731,positive
905,realDonaldTrump,"['peopl', 'surpri', 'ground', 'game', 'nov', 'armi', 'volunt', 'peopl', 'great', 'spirit', 'want']",False,9397,28792,positive
906,realDonaldTrump,"['heard', 'crazi', 'dumb', 'mental', 'breakdown', 'talk', 'low', 'rate', 'joe', 'mess']",False,5944,21376,negative
907,HillaryClinton,"['clinton', 'announc', 'plan', 'address', 'unjustifi', 'price', 'hike', 'life', 'save', 'drug']",True,1087,2256,neutral
908,HillaryClinton,"['disastr', 'mexico', 'wall', 'trip', 'case', 'studi', 'trump', 'school', 'diplomaci']",False,2158,4334,neutral
909,HillaryClinton,"['donald', 'trump', 'first', 'swing', 'diplomaci', 'go', 'great', 'tri', 'follow', 'deci', 'make', 'process']",False,1680,4232,positive
910,HillaryClinton,"['donald', 'trump', 'immigr', 'plan', 'make', 'clear', 'interest', 'divid', 'u', 'unit', 'u']",True,3160,6948,positive
911,HillaryClinton,"['turn', 'host', 'miss', 'univ', 'pageant', 'abroad', 'equat', 'diplomat', 'skill']",False,1855,5066,neutral
912,HillaryClinton,"['folk', 'got', 'elect', 'take', 'back', 'senat', 'let', 'roll', 'sleev', 'get', 'work', 'joe']",True,3505,9056,positive
913,HillaryClinton,"['took', 'donald', 'trump', 'exactli', 'one', 'foreign', 'polici', 'trip', 'get', 'rebuk', 'leader', 'alli', 'nation']",False,7157,14048,neutral
914,realDonaldTrump,"['interview', 'tonight', 'pm', 'enjoy']",False,3945,15933,positive
915,HillaryClinton,"['trump', 'need', 'help', 'diplomaci', 'could', 'learn', 'lot', 'last', 'secretari', 'state']",False,1504,3908,neutral
916,HillaryClinton,"['born', 'sept', 'former', 'tx', 'gov', 'ann', 'richard', 'open', 'door', 'woman', 'minor', 'state', 'beyond']",False,3645,12191,neutral
917,HillaryClinton,"['elect', 'look', 'mirror', 'see', 'nation', 'respect', 'peopl', 'divid', 'peopl']",True,2941,7300,positive
918,HillaryClinton,"['soften', 'whatsoev', 'trump', 'alarm', 'immigr', 'speech', 'yet']",False,1192,2580,negative
919,HillaryClinton,"['choic', 'starker']",False,2800,5731,neutral
920,realDonaldTrump,"['promi', 'new', 'legaci', 'america', 'go', 'creat', 'new', 'american', 'futur', 'thank', 'ohio']",False,9741,29712,positive
921,HillaryClinton,"['trump', 'self', 'proclaim', 'tough', 'negoti', 'choke', 'openli', 'lie', 'choke']",False,2706,5311,negative
922,HillaryClinton,"['cau', 'nation', 'wonder', 'actual', 'keep', 'word', 'donald', 'trump']",False,1010,2159,positive
923,HillaryClinton,"['neighborhood', 'come', 'charact', 'etch', 'valu', 'set', 'vp', 'biden']",True,1002,3148,negative
924,HillaryClinton,"['trump', 'born', 'silver', 'spoon', 'mouth', 'choke', 'foot', 'mouth', 'along', 'spoon', 'vp', 'biden']",True,8926,18360,negative
925,HillaryClinton,"['sick', 'tire', 'peopl', 'like', 'trump', 'say', 'get', 'paid', 'much', 'ohio']",False,1281,3001,neutral
926,HillaryClinton,"['fight', 'middl', 'class', 'worker', 'make', 'america', 'great', 'follow', 'along', 'vp', 'biden', 'back', 'ohio', 'today']",True,936,3100,positive
927,HillaryClinton,"['tune', 'watch', 'hit', 'trail', 'hillari', 'ohio']",False,588,1900,neutral
928,realDonaldTrump,"['thank', 'morn', 'enjoy', 'time', 'everyon']",False,6355,20610,positive
929,HillaryClinton,"['proud', 'rate', 'four', 'star', 'impact', 'transpar', 'qualiti', 'work']",True,1919,4186,positive
930,HillaryClinton,"['trump', 'extrem', 'immigr', 'speech', 'got', 'rave', 'review', 'white', 'supremacist', 'alt', 'right', 'ann', 'coulter']",False,3671,6297,positive
931,realDonaldTrump,"['poll', 'number', 'way', 'make', 'big', 'progress']",False,10162,38434,positive
932,realDonaldTrump,"['thank', 'great', 'review', 'speech', 'immigr', 'last', 'night', 'thank', 'also', 'great', 'peopl', 'arizona']",False,7082,29187,positive
933,realDonaldTrump,"['mexico', 'pay', 'wall']",False,30488,60574,neutral
934,realDonaldTrump,"['trump', 'administr', 'call']",False,8741,23629,neutral
935,realDonaldTrump,"['hillari', 'clinton', 'strength', 'stamen', 'make', 'america', 'great']",False,7138,20778,positive
936,realDonaldTrump,['amnesti'],False,6504,18247,neutral
937,realDonaldTrump,"['mexico', 'pay', 'wall']",False,10340,23355,neutral
938,realDonaldTrump,"['watch', 'leader', 'first', 'time', 'three', 'presid', 'put', 'america', 'american', 'first']",True,9401,22030,neutral
939,realDonaldTrump,"['hear', 'churchil', 'nice', 'turn', 'phrase', 'trump', 'immigr', 'speech', 'magnif', 'speech', 'ever', 'given']",True,9105,24723,positive
940,HillaryClinton,"['donald', 'trump', 'could', 'actual', 'next', 'presid', 'chip', 'midnight', 'make', 'sure', 'never', 'happen']",False,1973,4876,neutral
941,HillaryClinton,"['donald', 'trump']",False,3263,6030,neutral
942,HillaryClinton,"['go', 'crimin', 'profil', 'round', 'deport', 'million', 'peopl']",False,4249,7926,neutral
943,HillaryClinton,"['trump', 'fail', 'first', 'foreign', 'test', 'diplomaci', 'easi', 'look', 'h']",False,9597,22600,negative
944,HillaryClinton,"['wall', 'mexico', 'pay', 'bad', 'idea', 'even', 'wor', 'negoti']",False,7553,13557,negative
945,HillaryClinton,"['nunca', 'le', 'mentiré', 'donald', 'trump', 'el', 'de', 'agosto', 'de']",True,1581,2347,neutral
946,realDonaldTrump,"['arriv', 'arizona']",False,3322,15116,neutral
947,realDonaldTrump,"['great', 'trip', 'mexico', 'today', 'wonder', 'leadership', 'high', 'qualiti', 'peopl', 'look', 'forward', 'next', 'meet']",False,10252,35958,positive
948,realDonaldTrump,"['hillari', 'clinton', 'go', 'louisiana', 'go', 'mexico', 'drive', 'stamen', 'make', 'america', 'great']",False,20890,57953,positive
949,HillaryClinton,"['old', 'mexican', 'proverb', 'say', 'tell', 'walk', 'tell']",True,2999,4976,neutral
950,HillaryClinton,"['turn', 'trump', 'choke', 'got', 'beat', 'room', 'lie']",False,5590,10555,negative
951,HillaryClinton,"['never', 'lie', 'donald', 'trump', 'august']",False,5143,8390,negative
952,HillaryClinton,"['great', 'news', 'north', 'carolinian', 'let', 'make', 'vote', 'easier', 'everi', 'voic', 'democraci', 'heard', 'h']",False,3431,8805,positive
953,HillaryClinton,"['trump', 'vilifi', 'mexican', 'immigr', 'sinc', 'day', 'one', 'campaign', 'america', 'stand']",False,5797,13071,neutral
954,HillaryClinton,"['happen', 'tremend', 'feel', 'mexican', 'american', 'donald', 'trump', 'august']",True,494,939,neutral
955,HillaryClinton,"['el', 'plan', 'de', 'trump', 'sobr', 'inmigración', 'ha', 'sido', 'claro', 'demonizar', 'inmigr', 'construir', 'la', 'muralla', 'deportar', 'millon']",True,3758,3867,neutral
956,HillaryClinton,"['build', 'wall', 'mexican', 'donald', 'trump', 'june']",False,3083,4256,neutral
957,HillaryClinton,"['trump', 'meet', 'presid', 'peña', 'nieto', 'help', 'refresh', 'thing', 'said', 'mexico']",False,3619,4714,positive
